protocol,sbytes,rate,sttl,sload,dload,tcprtt,smean,ct_state_ttl,ct_dst_src_ltm,ct_srv_dst,attack
1,1357.9158499257226,43.01420494704554,121.82076352266998,27827.408867817077,10410.88765002172,0.15880322884425746,218.4881266461211,3.0,19.0,7.0,0
17,948.9542307856949,57.3156506193769,120.23234567495409,47139.88515307716,16874.85153435863,0.3454459170302807,97.5475210141364,3.0,4.0,4.0,1
6,478.64717656672667,54.76490263924488,149.14599093931972,22429.92927595174,16606.957847915026,0.06555595588087157,122.0028483519126,1.0,7.0,11.0,0
1,366.67270071108936,55.97370156139035,112.98854208700536,319835.3808545191,36643.21757384185,0.09822313674272165,127.8600032968005,9.0,5.0,6.5,1
17,1122.9485526121496,92.4000772347693,144.53107651684675,24821.15377313436,27457.548231032666,0.043187705676027734,158.956455559111,2.0,11.0,9.0,0
17,121.81716733980389,57.1115038732888,117.74553940060783,22556.235691647507,12135.633177246202,0.0958930784875342,24.03713993925423,1.0,11.0,7.0,0
17,976.4580777023466,86.342775139302,95.29543562871862,143933.7134884863,13980.002008872734,0.03580316437554522,65.22925466448915,12.0,4.5,6.0,1
6,2618.3841701763827,102.16905423557527,203.22938398139664,45581.68892124032,10019.919967611551,0.1076950129206332,47.70376878297631,2.0,9.0,13.0,0
1,2626.1390087145105,56.51006582344603,261.63995683378204,6529.484722950246,86905.51749511504,0.05578100823120938,184.47770992933746,2.0,11.0,11.0,0
6,413.99584481995896,94.214708384554,132.085740679807,23293.092396143664,2492.2509301165146,0.004065671663496547,144.085888488501,6.0,4.5,5.5,1
1,3041.2492820941793,109.73833138323728,90.07696846113708,15586.771305803737,40788.446660311296,0.012494054579885758,21.840656534964914,3.0,7.0,4.5,1
6,1325.783005030665,41.78257712950759,185.2010307708419,13828.472063467641,14919.447605569116,0.059168177201290875,97.87686543710025,1.0,15.0,16.0,0
1,2094.214355923004,51.06735477790936,137.58331283066912,28288.017690811943,2615.6661228821604,0.07594694195454271,132.15753868644168,0.0,6.0,10.0,0
6,2924.503535344422,84.49888113240237,100.00052524105149,41489.242258093625,79276.87352479357,0.03596667210176321,86.63740554273879,3.0,5.0,5.5,1
1,1224.4351230141122,42.590801960154465,250.77110943487145,11821.83703816696,31549.184885276627,0.3154748610860888,60.46497681754957,1.0,12.0,22.0,0
1,56.34524129840268,41.5992844245269,170.5327068787132,13223.078206040072,7452.776975103324,0.21611255367351312,132.3031752697011,1.0,11.0,11.0,0
6,114.42660797516629,101.76909820343832,175.01818609002459,28669.017458518825,9089.50992422152,0.0063839258981536195,138.6320837303407,1.0,8.0,13.0,0
1,340.4730200008067,51.375424605222406,221.9505419760485,32290.60563936391,33770.665734689945,0.1616785140923876,108.75462402952853,3.0,12.0,9.0,0
17,296.470807022205,97.19031904389055,220.21851118319586,62414.23797059548,14997.695043853062,0.16805674893895683,181.83924478636314,6.0,8.0,12.0,0
1,130.34969797065256,10.285737077941723,176.52985204151756,9244.008727424904,3825.9616241660824,0.08096842870512672,121.46568229100919,1.0,12.0,6.0,0
6,1678.001361912777,40.131013479378964,86.03664770489021,25412.823457017446,10569.755772334449,0.06272556621348367,74.1981340953604,0.0,8.0,6.0,0
1,81.1348228939171,54.85762544647288,113.63127973834546,311426.74582211964,17186.115073527668,1.0450190948955305,138.3196821178521,0.0,5.0,5.5,1
17,940.6349622069511,71.9041873502483,129.93012731766558,31185.152206830557,4352.011606723702,0.03719831180118364,182.90575061051936,0.0,5.5,8.0,1
6,93.73926597402527,143.6845399565964,126.24314250143075,26909.955113636366,26276.833379185067,0.5918710104125632,64.33953032749059,3.0,3.5,6.5,1
6,457.90302831362726,9.188551312115381,231.61923675364977,159341.0593463679,12214.665019551388,0.09390316674702814,109.76654617204206,1.0,10.0,9.0,0
1,2696.266790267893,31.278764443002977,200.064480722342,4143.196117612861,3875.8644306394926,0.11484421392777747,183.53956023851984,2.0,11.0,10.0,0
17,597.724812054564,41.79696470710945,216.0060009269857,11803.866799926538,10858.666622348692,0.2038160121253355,171.6235770554965,1.0,8.0,18.0,0
6,4075.7586176471923,47.24676788788298,91.23711906906124,38854.79674926834,25986.455390788997,0.010088564091630255,132.04925407029765,6.0,3.5,5.5,1
6,174.7637617001909,33.831143914280794,279.0273540235428,21030.12958605604,6229.20966126652,0.1461766648364095,158.74451101659278,0.0,7.0,6.0,0
6,884.771959559331,71.93470812929708,197.08342992646917,10718.579020271725,1825.9304228767521,0.015261567003814367,157.61706430755535,1.0,12.0,13.0,0
6,3456.9692136615195,89.95859263614197,131.6312741078866,317609.40823372535,11799.28018785651,0.38277175978442446,70.72490643797005,6.0,4.5,6.0,1
1,384.7398565845087,50.50587132626414,190.29164240060703,10586.487836663666,2546.6585152558323,0.14265921189093841,106.5425149599784,0.0,13.0,10.0,0
1,2513.096077335149,139.1197011978584,78.06576514858702,34143.16099384235,12879.069130921991,0.0879922839401374,129.2487655622873,0.0,4.5,7.0,1
1,82.98711840560283,31.479526817953843,293.7565294620925,140397.02553166458,9461.875443711933,0.08686772400210399,161.32015600122745,2.0,9.0,13.0,0
17,3318.010820663223,80.91868056220511,191.6926201185289,57868.62478377864,10536.240958677323,0.06653321191599074,202.70439165763253,4.0,9.0,11.0,0
17,2004.2127514896508,44.782880404902905,104.01377710830768,64881.04064184229,28889.031319299786,0.1272003331411099,109.31118299761083,12.0,5.5,5.0,1
6,2475.637359543259,44.37038051385766,178.0973431860796,150007.11873735551,5793.451192944549,0.2565189547967778,230.88465656752683,2.0,22.0,11.0,0
17,790.5867591962485,12.477087219143314,192.5525122924731,16463.386411373012,1075.4547393255293,0.06956145155486068,211.10747462300526,0.0,18.0,11.0,0
1,192.13906372413612,59.462577794365075,260.74511858973796,8598.980792168828,4019.4517434760623,0.025464241123964827,135.35907962149386,3.0,13.0,5.0,0
1,8559.673360184132,26.505076358513882,123.9611856481224,107441.30528299964,5966.144233655513,0.0768664545412304,154.38154135617302,3.0,7.0,3.0,1
17,596.9667842233433,33.761308535574905,287.52561617937266,26787.917680918323,88681.97400209292,0.5022801105983631,85.71196344547278,0.0,7.0,7.0,0
6,2822.639296470788,57.14278517188348,123.59609160857887,12219.533175429895,93731.44817353076,0.014450471835528347,107.71118468135545,6.0,6.5,8.0,1
6,1244.270022113615,130.59829784993178,83.72051207474885,298816.6800308949,129082.56208423339,0.009440061483926962,96.12515898083778,12.0,4.5,4.0,1
1,600.589583956816,38.54861341217691,236.78156601438644,25016.486314186466,5064.060404035905,0.022620105284573998,175.61895251357623,1.0,8.0,11.0,0
1,873.1395697479982,30.026412381768473,174.62657280949293,13380.094410303866,8149.4137302564195,0.09138264359492759,119.6995055281536,4.0,10.0,8.0,0
6,5.67345445195254,48.136696862847614,128.21537951061669,22745.25658352262,18392.74766254917,0.33388014333187843,60.902410158860704,3.0,4.5,3.5,1
6,842.9610854851333,96.28766721015653,179.78260531163733,10142.451714335204,39554.83127366026,0.2173637286254828,146.06194744571954,3.0,6.0,15.0,0
6,191.38111896272184,84.86475159642592,232.180170647446,37507.2442289492,8166.804560938239,0.009552046543097967,110.08256189003758,1.0,7.0,7.0,0
1,826.7830660988325,97.53387211700358,74.73430433871124,61901.261627455904,3326.324441088953,0.20618897273975928,98.20047421851041,9.0,5.5,7.5,1
6,1487.185194339268,23.0546728744279,234.32328412133506,7192.2902165556225,54548.648585590745,0.07843588386647408,212.72887878804232,1.0,12.0,11.0,0
1,301.48786490347663,24.25762525905535,169.6799613996498,8176.994406735035,696.0067696722995,0.0013832562478502035,39.34772443012832,4.0,7.0,10.0,0
17,1161.4117443858495,87.71588351510007,176.84082610073895,11617.088003229712,6879.845636079045,0.06833036662952638,221.8125671049384,1.0,10.0,8.0,0
1,255.0105335204153,56.25751594286249,219.61615806808172,22934.733105759835,108699.17485016506,0.04899039239194122,105.64699236113725,1.0,9.0,13.0,0
1,427.4466473024471,48.86181357707351,170.9094888832981,61412.34665528193,966.4756856861659,0.004284936452809312,118.55965532345863,4.0,7.0,14.0,0
6,2105.299754741724,37.235215318505965,249.68671555574744,57527.99599642487,5128.042760523572,0.26814737084742907,194.78674589231554,2.0,12.0,18.0,0
1,142.3572107724281,134.28656304002257,178.3718201040152,13238.638841417503,5950.575573285548,0.013772950016527133,179.01746854355258,2.0,13.0,15.0,0
6,1711.1087103170346,35.1534065710632,213.83191178364117,22264.37653129768,2131.1110607689366,0.1707645484276429,184.98452662963223,1.0,17.0,10.0,0
1,3025.4428900826265,24.13173888304863,197.64787287416993,46939.94770236665,9639.486716041827,0.496816549645378,62.557854863580616,3.0,6.0,12.0,0
17,2358.1661441435235,40.51500339337092,182.62734938050204,20619.78466910177,3801.6482044365766,0.14248578884334118,144.66010671676062,1.0,9.0,9.0,0
17,1691.7118506709273,33.10278853207519,184.37810924516205,17367.043821885738,10203.54143154251,0.0967181279262445,150.99497730210567,2.0,8.0,8.0,0
1,1.690809207525068,75.45570250624752,109.78092715011482,64289.117607327324,20082.973675168603,0.7087472240145276,102.85572548390738,6.0,7.0,2.5,1
1,308.56060514706587,75.00843368487874,191.2753714630836,38333.82541658794,21550.524088232218,0.15787680977164698,176.500371594606,2.0,9.0,11.0,0
6,1687.309536208912,38.497105367557026,231.82186812695716,42893.659505732656,8513.462483473284,0.19792340629903518,215.2734061593271,3.0,8.0,7.0,0
17,152.15144801201487,84.101566032828,290.7066782165991,16945.559324634385,3892.7031878339467,0.05525535192513188,122.81435212939871,4.0,10.0,6.0,0
17,391.89345389023276,49.72550769315455,313.45321675699455,29805.186105900964,5642.984614168385,0.02881196664074272,99.47131349892217,1.0,10.0,10.0,0
1,3390.609379495821,46.419838788745096,184.4614682033289,68312.11831021917,56087.54244920632,0.005935759468271402,120.99231502961311,5.0,11.0,9.0,0
1,902.0082275352328,32.42745855898499,249.82483520175902,20116.412672842773,17744.199234793992,0.1779988452336675,173.6496412636683,3.0,6.0,11.0,0
17,163.29362006824,70.22506528910837,236.88573521513757,32462.70154123122,30365.009549000017,0.14346408205516134,64.92464291124794,1.0,8.0,8.0,0
6,164.8353595776008,49.27825733219368,248.64657929286764,25469.78936417312,16236.954673594391,0.00069255557328543,165.66027453561705,1.0,4.0,14.0,0
17,500.0023146029429,76.32997793493031,228.0644755242144,3247.7713687979026,4586.714534909786,0.008360509665134915,152.39025660238167,2.0,10.0,12.0,0
6,1205.0466094270244,19.96088808004828,279.6469734117904,28622.290573427723,1978.477728034954,0.07062960696261292,82.50042859110366,3.0,12.0,9.0,0
17,3121.30805617437,78.90908050822885,138.65736695635366,82667.09865057355,153655.15051423968,0.6348071163162329,49.8635702117698,3.0,4.0,3.5,1
17,260.50354016577813,54.79170443926151,273.3201849878394,106287.46176046261,5643.167890411863,0.02126166803879477,132.41711089987862,3.0,19.0,9.0,0
1,500.3703929993881,42.03733019306441,255.26738698119868,42244.025540119284,6115.924093264251,0.02518046817040019,143.54592645933752,0.0,14.0,10.0,0
17,349.3536851639507,70.38161077646492,228.93656706704562,10082.45363798442,16677.21752737859,0.19507496692828985,129.59703832692745,2.0,6.0,10.0,0
6,2271.367907801893,29.78518458266852,153.99397984505583,5187.8538871513465,9422.770564573688,0.09577386623867618,88.83741596456797,2.0,13.0,9.0,0
17,418.0970542675075,64.12422627112345,112.51292738989137,434842.6036705103,36929.39294454768,0.36944104203324357,107.27341173523921,3.0,5.5,5.5,1
17,2109.685627747994,79.08711575225007,86.08115241426145,132305.7970288512,32394.55561208024,0.3611166678880529,97.46261955613437,3.0,8.0,7.0,1
6,3014.9998323606674,53.405021130501936,87.73411497552318,26388.51851445241,6519.953397533576,0.20369761956111537,115.54251104764435,3.0,5.0,4.5,1
1,159.42302341719295,13.648720435531152,208.72272404674584,47100.26366430104,1261.163735224347,0.04212574716619873,139.16592369745894,3.0,8.0,11.0,0
6,1082.8828805154815,18.176421049104697,142.65267013929437,4300.6198719323975,8307.841827567456,0.18743330985181927,124.68770197151605,3.0,14.0,15.0,0
17,154.5545443171113,56.962266744185605,85.73670885601062,93896.77662845925,20628.30109599555,0.8921653703827324,105.96449441243185,9.0,5.0,8.0,1
17,1415.2035292055073,27.58547539034394,153.11034782247577,22321.915849594498,8792.556474877043,0.020333176789767454,103.58542288600621,2.0,11.0,11.0,0
1,2045.8234682906395,39.806350148881734,118.55456782908537,24931.985253125556,12607.1552446651,0.05315409146977336,193.65392132591404,2.0,9.0,10.0,0
1,811.4719054781395,46.29995058939751,214.22652989766527,46767.51623644813,9677.894492584262,0.005639313480483447,227.5011764223673,3.0,5.0,11.0,0
1,381.8309681363988,73.2212888950043,202.49398934532812,26522.52266682983,3091.2874503863977,0.021746250668659525,158.59913213706412,3.0,7.0,8.0,0
17,2480.6940291214596,71.10033816101961,158.14374671813403,120128.12967593144,26456.32487969942,0.03832010796567311,238.99153567908616,1.0,8.0,14.0,0
1,215.78427712397087,37.78492293819646,113.48972475348289,27351.155062067126,43431.33038104392,0.4466051249761057,134.1481206926707,12.0,7.5,6.5,1
6,31.72048153937323,50.40855018585171,130.8721168921627,117768.13764115641,19203.25339200613,0.6209290925202828,121.72447456613078,3.0,3.0,3.5,1
6,441.3853128318216,95.4901005644912,204.97742578322283,89861.540813427,12051.130133822071,0.339215107529375,136.69675828059164,2.0,9.0,9.0,0
1,516.5597303481746,45.567942920668486,115.85630664122036,72929.82031909168,2159.909322517396,0.1174847046123571,91.74969150809527,2.0,11.0,8.0,0
17,61.28205668848738,42.61481052015857,175.5148303262246,19491.83205883475,26105.53533296702,0.17929017525859792,138.70428138450796,0.0,4.0,9.0,0
1,1513.5987168310992,29.589432623450932,192.68880339924473,23257.31397074891,12696.868451001012,0.16481027491720712,224.94787307983853,2.0,7.0,14.0,0
17,1326.6189476449438,132.46120344396422,63.14641725298056,114982.10312692859,8971.630402351326,0.22806572831829258,91.30570868664746,9.0,6.0,4.0,1
17,7529.940936599182,66.78029718965503,79.60656828035454,70753.57241534768,77286.90573063657,0.36056332814819564,52.60496681308847,24.0,6.5,5.5,1
6,133.36498794020252,97.7933095173156,132.52651366218478,374681.76185062557,275837.0857440122,0.06845088261681323,170.47832775851026,3.0,4.0,9.0,1
1,4447.196893909598,68.02138885615344,70.7900073093124,32667.04442666052,12302.91873217347,0.04003892827742995,141.56880549714626,12.0,3.5,3.0,1
1,1769.151458868243,18.09758358603292,221.1438668419551,26187.136728770474,5054.532412991154,0.05511826852222961,141.2711186620542,1.0,11.0,8.0,0
1,4013.9579951182914,98.7428373254693,82.36771740197845,5463.589005463386,88638.63921686012,0.06341004040639614,138.7171710878483,15.0,3.5,4.0,1
6,2371.754465573819,39.26288338203299,187.1382341903167,5897.25622065967,4139.149486139645,0.022188771499581744,83.04674969454963,2.0,8.0,8.0,0
17,2505.5377927500213,78.19434779721861,171.45210566023852,11308.941936119985,2535.355381454532,0.038295653613558606,32.80373698652012,3.0,8.0,10.0,0
6,2933.79653217324,56.99870544648786,161.8375636078229,10258.004032648993,9811.200185959655,0.1308929135859045,80.24710112071583,1.0,9.0,7.0,0
6,2353.666133975934,29.16678177741649,228.09741365387922,45156.889780163474,11858.397934434624,0.1475588425505162,168.4578336910178,1.0,7.0,16.0,0
17,1734.300564473232,29.067373255358703,234.25659611652574,35315.71562957202,9643.768565558825,0.03529869913250263,93.75124112065146,2.0,13.0,6.0,0
17,220.8499880038226,44.45849064905389,112.06413903316499,140893.70104237698,34944.08668718648,0.9056777683605085,43.571418298249775,3.0,4.0,6.5,1
6,1296.6686243711151,28.31218900610971,216.02979080620904,19443.284539713804,3527.034945088919,0.0691599903204727,82.64257356343447,2.0,12.0,6.0,0
6,212.60661723063234,28.821497357940974,121.47659791024915,11282.058350515757,14125.48826406665,0.09139104900544218,53.02571390742027,3.0,8.0,5.0,0
17,618.5384398043458,56.91698598086368,81.15460974588377,36182.29139247605,26651.526259037637,0.055312487858077006,80.05810639885942,3.0,3.5,3.0,1
6,2671.9062824106186,92.66142695738057,53.61449470765604,124532.0556290224,16277.882149297859,0.6850979052035888,122.94711164200618,3.0,3.5,2.5,1
1,363.6698619942641,78.79025613030252,224.75362818540026,23525.47960870852,41545.525872367165,0.038779254556235355,197.31754020341106,1.0,7.0,8.0,0
17,1662.905216379307,96.14591057372407,211.86902331480056,21101.549200893547,17959.514297636822,0.2104723159475409,249.3403305945319,3.0,12.0,7.0,0
6,1662.983051188603,44.019174172052836,216.65780639149781,29413.36492522104,1832.608950451832,0.03561952395196814,194.16465704026868,0.0,16.0,12.0,0
17,938.5416897583166,116.07397474142232,189.3593898714326,85385.28895255041,30420.88555383183,0.12234607756989442,209.3518195547636,2.0,10.0,12.0,0
17,382.33060623132525,75.3642464260405,229.91166083256377,230360.5947384512,5358.2216935317965,0.07738358643827986,76.34120369311083,2.0,6.0,11.0,0
17,854.3201862368027,43.879276763727674,196.06332759418916,11581.683204638655,8697.395568398502,0.07226928751454177,150.71845418422222,3.0,6.0,10.0,0
6,2778.048740292108,25.910552467786275,107.78245030991827,43359.232981876674,5477.520174527785,0.05539836442120294,110.7852102613147,6.0,5.5,4.5,1
6,75.35913948859877,51.18851202456341,212.93766473181887,18586.281013838925,49513.74932974164,0.31702480198135174,213.29032966777174,5.0,13.0,7.0,0
17,5861.448594449528,80.69900658757606,89.00216738401741,14210.680387559823,5995.767947048733,0.14208613782405613,93.68710738389514,3.0,5.0,3.0,1
6,404.13116983239274,70.34053326539404,144.0394412750394,111807.97802828124,13883.392762980362,0.16611191922197915,119.42773770395652,12.0,4.5,7.0,1
17,965.0780793362285,108.70085077804384,106.90178626413355,66295.59653546357,87554.6007083524,0.37205337749690404,162.31589050553265,12.0,4.5,7.0,1
17,225.23503051721676,36.661894127478824,184.2999109787925,19297.697425995306,7389.492252265745,0.07038513203074102,149.67242164818006,1.0,10.0,10.0,0
1,2291.437860686796,39.234242216132856,226.8053306083792,34513.14041156801,6653.7005292520735,0.004132437451757704,183.04529642306775,4.0,7.0,8.0,0
6,3532.274199614149,90.84694478601122,114.33324403369892,88075.62896944469,7136.379732894538,0.0021161650321472546,145.2206987114771,9.0,1.5,8.5,1
17,663.3388455652756,74.58501477150232,219.11413943039173,49543.60617661817,4585.798712495244,0.037370749451423074,164.91953325282375,1.0,8.0,8.0,0
17,15.861105290767687,53.25825279564515,165.9240776663126,36941.4521995707,2423.482752782238,0.08113911544337565,110.4669667698382,7.0,13.0,11.0,0
6,1254.0349392072635,21.39998101336286,282.5851010037675,10650.871871805015,9684.241060324102,0.04065842428817692,72.8004080227873,1.0,8.0,6.0,0
1,1071.6830741170254,31.216000918553263,223.62670053718662,5965.162638692937,5711.517011428981,0.039423350603552045,149.26459442076452,2.0,12.0,5.0,0
17,2361.1095902607667,46.8966826258346,210.6727435464654,25983.80375177483,8887.017515646312,0.04283673958347812,94.72647495752851,2.0,6.0,12.0,0
1,155.98025390575046,34.978354739973724,204.1699210656086,22670.640788700213,15712.010632048772,0.08662218696270885,53.567876744841996,1.0,11.0,12.0,0
17,599.9730614916832,32.829517945944616,146.09794236517178,20693.01600784851,5660.636257513586,0.08635341933327251,168.63267848495366,1.0,11.0,11.0,0
6,1512.8173423861424,27.472765228301736,234.34759793174558,74821.61102316952,43358.41397342887,0.07308149955976503,61.819313101779485,2.0,11.0,6.0,0
6,236.4612819554664,52.986813303786846,150.29365173451737,15132.144034378018,4783.064363030794,0.03930386745927507,109.77339294459325,7.0,11.0,8.0,0
1,946.1836722765398,112.479792585442,64.68457448899619,163309.34771780117,21859.25959319572,0.14805642899185897,121.20967880222615,6.0,8.0,5.0,1
17,2003.894915960681,15.48221809151562,196.32523185920843,90013.32939874142,23711.445655500516,0.11248362264821105,217.58196760477006,1.0,17.0,9.0,0
1,1474.2803404720016,96.54832583479572,226.01239895761904,203325.1285530614,8524.936630812,0.028844626747631427,46.845875336896455,2.0,15.0,6.0,0
17,2020.8025540351323,48.24147255730341,193.30722252756752,33051.17385007529,1384.4666780499012,0.018010847855630594,130.50731312830058,0.0,14.0,11.0,0
1,972.7323874391161,43.141327964524336,221.10377746357392,14914.198817278584,3534.352443381569,0.013927116460451989,163.0324468812082,1.0,4.0,9.0,0
6,1176.22264908114,48.73759987091209,332.5674703098331,213392.87533358292,2562.449031174473,0.009234805237625144,161.68797595789513,0.0,11.0,6.0,0
6,1339.0286801044008,61.83050431140199,228.7511245998618,41748.76513189055,9307.772157807633,0.007889891389808423,75.83198233294029,2.0,12.0,12.0,0
1,1925.4950756552046,21.053271685759228,116.85195220024114,35820.63495967473,2750.6880620770025,0.03220944291184876,218.24895296715056,2.0,10.0,9.0,0
17,1182.0893864314328,109.62451558545351,209.02195193141142,16539.28671390539,21899.182793156167,0.40790019925943927,114.07972668981009,1.0,8.0,12.0,0
6,658.313884766713,35.04615537971472,184.11616681592884,14601.667589420676,2463.7143034518276,0.1446078740181662,121.06783905451775,1.0,4.0,4.0,0
6,922.2146009090856,33.8087145942528,80.72769563534057,8886.900171445146,5517.011945115623,0.019034768545478878,207.74053485481758,2.0,18.0,6.0,0
17,233.13371283909444,55.79068520008271,231.67582125714304,55928.663776526046,9652.090112394664,0.12645040353195644,169.26394522685487,2.0,10.0,10.0,0
17,1020.7368755862134,75.293512917953,187.46972486311762,17523.384133543557,1499.0703017113137,0.11564613356381587,148.33793299501994,1.0,12.0,12.0,0
1,84.77445166895512,23.71856486729872,251.12723255565356,11338.158482513698,5105.1277369553445,0.11204140538175889,117.6892265046815,0.0,9.0,9.0,0
6,832.0532244202087,72.10672723767158,158.1017954442334,17122.246055973766,26406.49069767712,0.18981301050833047,101.39255954113023,0.0,9.0,15.0,0
6,6708.320864560321,32.937001153663005,128.45359680878096,7252.291789200488,11123.52555500699,0.05867936382346004,132.16588113068764,3.0,11.0,9.0,0
1,372.38583043298985,18.96477967406893,87.59791029582513,24707.468162368095,14434.178115487359,0.4654634690772438,49.8831537078432,3.0,7.0,6.0,1
6,2046.2546439098874,43.08109665297267,180.4342686704724,73000.1632700359,13144.727523338619,0.1421641989887451,73.60737135947826,1.0,8.0,14.0,0
17,17.5519811294309,193.12486229512393,76.04495010714591,135612.35698607974,21772.510043455928,0.44405994274478044,37.81970120979941,9.0,7.5,8.0,1
1,2337.750574936839,41.72583604237806,207.532517304768,8149.523256745941,27735.818664259088,0.011193183036954968,196.02285675855347,2.0,6.0,8.0,0
1,640.3916403898994,60.78181330125838,226.47654682295558,12331.598996016952,30320.689915742907,0.173058851923161,62.3299127737359,2.0,6.0,15.0,0
1,101.71218112423827,51.31131382462136,328.93265864434744,17258.031463358744,10232.034096339501,0.017079856286233628,77.63042219981881,3.0,6.0,13.0,0
1,2200.259597116894,62.730393756808255,225.35424072456433,6155.297065305926,19313.342780620846,0.0659264883494673,156.65627990068094,6.0,14.0,6.0,0
17,233.29510050896948,57.994408722324266,173.07045724456685,63582.377823653485,12056.483379031954,0.08091020686325592,284.26266716838484,2.0,14.0,8.0,0
17,900.6535789561023,80.98478672405096,210.8004270980267,23710.560227129357,2352.96396944234,0.0026755163266919384,140.66383608628885,2.0,7.0,8.0,0
6,1769.448536360359,48.49056341530354,106.94785421622976,54332.0641487101,24526.339661045382,0.05510933452680333,162.78017859513017,3.0,12.0,13.0,0
17,1124.825645951379,33.597692406693454,104.06296763451988,28769.27504402486,12672.815409626324,0.7526813981963033,108.47832055469549,3.0,5.0,4.0,1
1,266.9714905916188,62.70717607641543,237.39290317051103,8701.521194968956,46057.87866606864,0.21637790650650573,214.95444647695257,4.0,7.0,10.0,0
6,81.26377530649091,111.51167266473381,170.35582889518477,30964.333915481562,13969.111659797085,0.009160884196418976,168.3409415261413,3.0,9.0,6.0,0
17,699.2663830429362,75.36514639004542,178.12666864183086,14031.03081449561,3247.659515340878,0.13980862919279177,183.2688835873442,1.0,14.0,12.0,0
1,147.20023464006385,97.93062867762043,180.86308229007736,2866.8445808827382,8396.37472593631,0.13558322657161082,60.81962686391178,2.0,10.0,9.0,0
17,806.641167846854,58.55946502248615,125.92186769692663,19157.427608470814,9998.916953646201,0.03367884901613964,134.38068415751397,1.0,15.0,5.0,0
6,1357.2473279190801,46.99634691012886,263.1295294804812,34224.61717551561,1641.9704095199727,0.005004511799791247,165.57212690858123,3.0,10.0,11.0,0
6,646.6328680947397,61.98869778155561,229.56790638692073,8741.37088193268,5231.825548514046,0.05288978129721932,64.5319370135242,1.0,13.0,1.0,0
17,1169.48732125984,12.606232823447556,200.6569587460241,176456.68591149253,29504.033467608024,0.1515158896650229,124.30488513786102,2.0,7.0,12.0,0
17,320.82811677408006,26.631433632889234,191.86984718461602,18053.98455492877,5007.794165695176,0.09656133355181667,78.26778688235443,1.0,7.0,8.0,0
6,217.59447390702934,42.356230251500406,278.40910157038917,82107.14930370523,6619.518136997487,0.0803378201833445,176.83127537358246,4.0,5.0,12.0,0
6,1853.454759880028,41.89207683442271,92.76626070821142,439936.61994198826,2648.963954293738,0.11993910440906089,84.48929943373419,6.0,3.0,3.5,1
17,1003.1662462017744,59.231805167800644,135.39440842620752,83950.89147553264,4880.239870641476,0.1451344631677439,161.343206541817,1.0,9.0,9.0,0
1,2342.55318846135,32.3685156825754,120.06464784648912,75409.08417811623,20129.711524091636,0.12281338458665093,86.5020531065832,6.0,6.0,5.0,1
17,521.3484773477564,42.39653769236604,185.77647521729216,25135.130080407755,4976.109287058344,0.33341849580153055,156.2102111671094,3.0,8.0,6.0,0
1,1386.7164395830587,63.64407122308477,226.88578285208646,2955.7135498227744,8572.074194212651,0.32857433139563247,241.14538776263345,1.0,9.0,7.0,0
1,429.2304418262736,23.254819270487488,196.880869529179,37471.504554999934,10460.289055105033,0.05239185563494236,134.31403572940056,2.0,2.0,9.0,0
17,602.8826715178731,48.48841663113127,181.006834633763,3902.6702524191164,10236.356132777615,0.0845949175403343,156.33011629688792,0.0,9.0,13.0,0
17,559.6038600596963,47.829236874834756,143.4044191672836,25220.22149072888,1298.6214042282236,0.11657003230807982,90.53903486295843,0.0,7.0,14.0,0
17,1252.2622741469672,22.53485303405418,119.85849738752063,113395.73510722844,4298.061269068623,0.5761522182627051,94.63153986747595,6.0,5.5,6.5,1
1,942.6726854964069,80.70888630599802,111.06247144791426,194556.97443154987,18637.91647649737,0.11060239194854767,99.09291655263101,12.0,8.5,7.5,1
1,588.6749156943697,103.59090101121565,241.58357344081827,62402.452895525836,5872.86527924799,0.1516506194497282,97.400030492129,2.0,7.0,10.0,0
1,4060.9762346472394,54.515659637942164,97.64085903265112,327705.86173888354,6396.698756329573,0.309034151829055,57.933949476394666,6.0,6.0,6.5,1
1,559.8691277570055,52.39838830517458,203.49957908676149,8313.03858506756,7525.058688305298,0.2113328762229737,95.44890900849867,1.0,10.0,7.0,0
1,4793.215547032876,31.419165362967657,249.81196259233337,23234.78173840047,1566.2338236621968,0.025217834545127927,89.5091065562159,1.0,9.0,9.0,0
1,1957.402935446881,74.19817715944548,105.65685165400684,115153.44504362626,10512.70054320048,0.24556445094526547,87.63314421874668,1.0,9.0,11.0,0
1,405.0751282396116,55.68118178003825,174.69139381003814,27400.769614469777,5531.883991419041,0.06091958274911086,170.77060813372088,3.0,9.0,12.0,0
1,595.3188155555519,93.04513372206038,252.6492267992144,42315.7690137189,91411.06829867826,0.11240441529664674,170.5653576217167,3.0,16.0,11.0,0
6,789.6427210009739,52.20002074585284,190.77838344548115,15980.05581255936,14108.856762977033,0.05717524805145046,209.81761740231343,0.0,10.0,12.0,0
6,1099.5673289826009,101.17910606439389,181.18213480324744,18034.090554235692,10202.076974036889,0.2195551179366464,114.49306000393074,1.0,10.0,8.0,0
1,609.9098852501778,124.42991480336141,110.85973823892954,69260.39160147526,51603.28794624757,0.11715702884463117,98.10738146924733,3.0,4.0,7.0,1
6,2228.7629565949774,60.28884243565737,174.56982213313006,32514.962830477405,30488.521671200328,0.3494492664321234,73.96382529583238,1.0,12.0,16.0,0
